building_tag,longitude,latitude,day,hour,students_number
LEDDN,32.878867,-117.241695,W,14,171
ASANT,32.884082,-117.241912,Tu,14,74
VAF,32.87918,-117.234138,F,11,24
MANDE,32.877866,-117.239432,W,15,164
CPMC,32.877962,-117.234429,Tu,14,33
RBC,32.884341,-117.240977,W,15,79
IGPP,32.868349,-117.252952,W,10,7
PFBH,32.881568,-117.234351,M,15,42
CPMC,32.877962,-117.234429,M,19,11
MCGIL,32.879049,-117.242043,M,17,33
PCYNH,32.878422,-117.233767,Tu,20,18
APM,32.879039,-117.241028,F,15,58
MAYER,32.875322,-117.24019,Tu,14,11
BONN,32.875415,-117.240332,F,11,0
SSB,32.883965,-117.240439,Tu,10,77
CMME,32.875561,-117.235448,F,13,20
ASANT,32.884082,-117.241912,F,08,44
MCC,32.88156,-117.24028,M,11,28
MNDLR,32.879312,-117.242139,Th,17,38
RBC,32.884341,-117.240977,M,10,42
PRICE,32.879733,-117.236191,Th,08,394
VAUGN,32.865324,-117.252961,W,15,19
CSB,32.880547,-117.239444,M,14,124
SOLIS,32.880931,-117.239798,Tu,19,331
CSB,32.880547,-117.239444,Tu,15,144
CSB,32.880547,-117.239444,W,14,176
LIT,32.880495,-117.23385,M,11,55
EBU1,32.881659,-117.235623,Tu,10,23
HSS,32.878391,-117.241665,Tu,11,342
MANDE,32.877866,-117.239432,F,16,105
VAUGN,32.865324,-117.252961,M,10,16
LEDDN,32.878867,-117.241695,Th,08,206
HSS,32.878391,-117.241665,W,10,321
SME,32.87989,-117.233139,Th,09,125
SPIES,32.869081,-117.251015,M,17,55
GH,32.873717,-117.240975,M,15,23
HUBBS,32.867457,-117.253423,M,14,27
CENTR,32.877773,-117.237262,W,21,330
PETER,32.880013,-117.240351,W,17,707
SOLIS,32.880931,-117.239798,Th,18,337
ECON,32.875323,-117.2355,M,15,22
ERCA,32.886146,-117.242029,M,18,28
MNDLR,32.879312,-117.242139,W,14,3
CENTR,32.877773,-117.237262,Th,16,1203
EBU1,32.881659,-117.235623,Th,17,91
CSB,32.880547,-117.239444,Th,14,144
GH,32.873717,-117.240975,W,15,29
MAYER,32.875322,-117.24019,Th,16,0
ECKRT,32.86716,-117.252589,W,11,24
OTRSN,32.88662,-117.241109,F,10,0
WFH,32.886956,-117.241839,W,09,0
WLH,32.880558,-117.234319,F,09,619
WFH,32.886956,-117.241839,Th,17,91
VAF,32.87918,-117.234138,W,16,13
ERCA,32.886146,-117.242029,Tu,13,10
ERCA,32.886146,-117.242029,W,11,29
ECON,32.875323,-117.2355,Th,13,4
PCYNH,32.878422,-117.233767,M,17,379
PFBH,32.881568,-117.234351,W,15,74
HSS,32.878391,-117.241665,F,11,322
SERF,32.879664,-117.235105,M,10,22
WFH,32.886956,-117.241839,Tu,20,112
IGPP,32.868349,-117.252952,Th,13,0
SME,32.87989,-117.233139,Th,11,159
HSS,32.878391,-117.241665,W,08,125
SSB,32.883965,-117.240439,M,13,90
SOLIS,32.880931,-117.239798,F,11,124
MAYER,32.875322,-117.24019,F,14,0
SEQUO,32.882173,-117.240561,W,14,43
PRICE,32.879733,-117.236191,W,08,236
TM102,32.881485,-117.23968,Tu,09,31
CSB,32.880547,-117.239444,W,21,52
CPMC,32.877962,-117.234429,F,12,40
MAYER,32.875322,-117.24019,M,13,7
VAUGN,32.865324,-117.252961,Th,11,55
GH,32.873717,-117.240975,Tu,12,354
GH,32.873717,-117.240975,F,21,5
LEDDN,32.878867,-117.241695,M,16,190
PETER,32.880013,-117.240351,M,16,513
RVCOM,32.874702,-117.241985,Th,16,9
PCYNH,32.878422,-117.233767,W,10,479
MCC,32.88156,-117.24028,M,09,22
TMCA,32.881417,-117.241052,F,12,14
ASANT,32.884082,-117.241912,W,15,72
SSB,32.883965,-117.240439,Th,20,17
MNDLR,32.879312,-117.242139,Tu,09,18
PETER,32.880013,-117.240351,Th,15,694
MCGIL,32.879049,-117.242043,F,08,27
MCGIL,32.879049,-117.242043,W,10,59
YORK,32.874554,-117.240005,M,08,258
PRICE,32.879733,-117.236191,M,08,236
SEQUO,32.882173,-117.240561,F,17,0
CPMC,32.877962,-117.234429,M,10,76
CSB,32.880547,-117.239444,Th,12,248
SOLIS,32.880931,-117.239798,W,13,215
EBU2,32.881243,-117.233615,F,11,73
OTRSN,32.88662,-117.241109,Tu,20,0
VAF,32.87918,-117.234138,Th,13,35
SSRB,32.880687,-117.240153,Tu,19,12
ASANT,32.884082,-117.241912,W,08,15
WLH,32.880558,-117.234319,Th,14,817
WFH,32.886956,-117.241839,W,15,226
PFBH,32.881568,-117.234351,Th,12,22
HUBBS,32.867457,-117.253423,W,12,24
RBC,32.884341,-117.240977,Th,20,237
PCYNH,32.878422,-117.233767,M,20,108
MCGIL,32.879049,-117.242043,Tu,15,43
LIT,32.880495,-117.23385,Tu,13,25
WLH,32.880558,-117.234319,W,18,533
ECKRT,32.86716,-117.252589,Tu,10,48
PCYNH,32.878422,-117.233767,Th,14,424
CENTR,32.877773,-117.237262,Th,19,711
CENTR,32.877773,-117.237262,W,16,908
LEDDN,32.878867,-117.241695,W,09,151
SME,32.87989,-117.233139,M,10,26
WLH,32.880558,-117.234319,Tu,15,890
EBU3B,32.881835,-117.233523,W,08,14
SME,32.87989,-117.233139,F,14,18
MCC,32.88156,-117.24028,W,12,10
SERF,32.879664,-117.235105,M,09,22
MCGIL,32.879049,-117.242043,W,08,27
LEDDN,32.878867,-117.241695,Th,10,192
EBU3B,32.881835,-117.233523,M,14,35
OTRSN,32.88662,-117.241109,M,18,33
CSB,32.880547,-117.239444,F,16,109
EBU1,32.881659,-117.235623,Tu,11,0
BIO,32.876028,-117.242219,W,14,40
VAUGN,32.865324,-117.252961,Th,09,39
MYR-A,32.875268,-117.240194,Th,15,92
PRICE,32.879733,-117.236191,F,09,294
HSS,32.878391,-117.241665,Th,14,331
LFFB,32.876682,-117.236868,W,16,9
GH,32.873717,-117.240975,F,13,423
CENTR,32.877773,-117.237262,M,17,1239
VAUGN,32.865324,-117.252961,W,16,19
APM,32.879039,-117.241028,Tu,16,198
PCYNH,32.878422,-117.233767,W,18,168
MCC,32.88156,-117.24028,F,11,17
OTRSN,32.88662,-117.241109,Tu,13,153
APM,32.879039,-117.241028,W,19,131
WFH,32.886956,-117.241839,F,10,0
YORK,32.874554,-117.240005,M,20,10
EBU3B,32.881835,-117.233523,Th,11,129
TM102,32.881485,-117.23968,Th,12,38
HUBBS,32.867457,-117.253423,Th,16,26
WFH,32.886956,-117.241839,Tu,17,76
EBU3B,32.881835,-117.233523,F,12,20
MNDLR,32.879312,-117.242139,F,15,4
CPMC,32.877962,-117.234429,W,09,72
EBU3B,32.881835,-117.233523,Th,21,35
SEQUO,32.882173,-117.240561,Tu,13,47
NSB,32.875274,-117.242808,Th,16,0
PETER,32.880013,-117.240351,F,13,743
PETER,32.880013,-117.240351,M,19,272
VAUGN,32.865324,-117.252961,M,09,16
LFFB,32.876682,-117.236868,M,15,9
OTRSN,32.88662,-117.241109,Th,13,153
ASANT,32.884082,-117.241912,F,16,37
EBU1,32.881659,-117.235623,Tu,09,23
LEDDN,32.878867,-117.241695,Tu,12,201
SOLIS,32.880931,-117.239798,M,09,324
YORK,32.874554,-117.240005,Tu,08,372
NIERN,32.868487,-117.251196,Th,09,31
MAYER,32.875322,-117.24019,W,12,7
MYR-A,32.875268,-117.240194,M,12,36
NSB,32.875274,-117.242808,Tu,13,35
GH,32.873717,-117.240975,M,22,5
YORK,32.874554,-117.240005,Th,13,467
MYR-A,32.875268,-117.240194,Tu,15,129
MANDE,32.877866,-117.239432,M,11,275
HSS,32.878391,-117.241665,W,22,0
WFH,32.886956,-117.241839,W,12,192
APM,32.879039,-117.241028,Th,11,167
SOLIS,32.880931,-117.239798,Th,08,260
UREY,32.875569,-117.241055,Tu,14,0
EBU2,32.881243,-117.233615,F,09,96
SME,32.87989,-117.233139,Tu,17,29
WLH,32.880558,-117.234319,Th,09,770
EBU3B,32.881835,-117.233523,Tu,16,57
MNDLR,32.879312,-117.242139,Tu,11,49
SEQUO,32.882173,-117.240561,M,10,48
MYR-A,32.875268,-117.240194,Th,17,42
HSS,32.878391,-117.241665,Tu,09,342
EBU3B,32.881835,-117.233523,W,14,74
CPMC,32.877962,-117.234429,W,12,92
ASANT,32.884082,-117.241912,Tu,11,59
PETER,32.880013,-117.240351,Tu,17,623
MYR-A,32.875268,-117.240194,W,11,72
SEQUO,32.882173,-117.240561,Th,18,47
CMME,32.875561,-117.235448,Th,10,0
WLH,32.880558,-117.234319,W,11,909
MANDE,32.877866,-117.239432,W,18,129
CPMC,32.877962,-117.234429,Tu,13,236
YORK,32.874554,-117.240005,M,15,336
WFH,32.886956,-117.241839,M,15,226
PCYNH,32.878422,-117.233767,Tu,17,441
RBC,32.884341,-117.240977,W,10,61
BONN,32.875415,-117.240332,Th,14,0
CENTR,32.877773,-117.237262,W,19,951
APM,32.879039,-117.241028,F,10,67
PCYNH,32.878422,-117.233767,F,17,108
NSB,32.875274,-117.242808,M,13,21
MCC,32.88156,-117.24028,M,14,62
ASANT,32.884082,-117.241912,M,10,32
OTRSN,32.88662,-117.241109,Th,20,0
RBC,32.884341,-117.240977,M,17,35
APM,32.879039,-117.241028,M,16,40
OTRSN,32.88662,-117.241109,M,13,104
CSB,32.880547,-117.239444,M,11,181
CENTR,32.877773,-117.237262,Tu,10,1036
MANDE,32.877866,-117.239432,Th,18,100
CSB,32.880547,-117.239444,W,11,181
CPMC,32.877962,-117.234429,Th,16,33
TM102,32.881485,-117.23968,Tu,14,15
GH,32.873717,-117.240975,M,20,5
EBU2,32.881243,-117.233615,Th,20,15
HSS,32.878391,-117.241665,Tu,14,345
MAYER,32.875322,-117.24019,F,09,0
EBU3B,32.881835,-117.233523,M,09,79
WLH,32.880558,-117.234319,F,11,871
PETER,32.880013,-117.240351,W,20,73
HSS,32.878391,-117.241665,W,15,252
OTRSN,32.88662,-117.241109,F,08,0
EBU1,32.881659,-117.235623,M,15,26
VAUGN,32.865324,-117.252961,Tu,10,57
SPIES,32.869081,-117.251015,M,10,5
VAUGN,32.865324,-117.252961,Tu,16,20
SOLIS,32.880931,-117.239798,Th,15,363
HSS,32.878391,-117.241665,M,13,334
HUBBS,32.867457,-117.253423,Tu,15,26
YORK,32.874554,-117.240005,W,14,527
PCYNH,32.878422,-117.233767,W,17,134
SSB,32.883965,-117.240439,Th,10,53
CENTR,32.877773,-117.237262,M,20,70
EBU2,32.881243,-117.233615,M,09,23
APM,32.879039,-117.241028,W,10,106
MANDE,32.877866,-117.239432,Tu,11,234
CENTR,32.877773,-117.237262,F,15,746
GH,32.873717,-117.240975,W,12,173
PACIF,32.87603,-117.242393,Tu,16,0
APM,32.879039,-117.241028,Tu,19,230
YORK,32.874554,-117.240005,Tu,17,283
YORK,32.874554,-117.240005,F,15,164
CMME,32.875561,-117.235448,W,14,20
IGPP,32.868349,-117.252952,Tu,15,21
RBC,32.884341,-117.240977,Tu,17,80
LIT,32.880495,-117.23385,W,17,14
LFFB,32.876682,-117.236868,Tu,08,1
YORK,32.874554,-117.240005,W,16,462
VAF,32.87918,-117.234138,W,11,24
PRICE,32.879733,-117.236191,Tu,11,135
LIT,32.880495,-117.23385,F,16,12
PFBH,32.881568,-117.234351,Tu,11,23
SERF,32.879664,-117.235105,Tu,16,8
APM,32.879039,-117.241028,Th,08,82
PRICE,32.879733,-117.236191,Th,10,334
RBC,32.884341,-117.240977,M,08,16
PCYNH,32.878422,-117.233767,M,10,477
PFBH,32.881568,-117.234351,W,10,22
EBU1,32.881659,-117.235623,W,17,26
SSB,32.883965,-117.240439,Tu,08,26
SME,32.87989,-117.233139,Th,17,5
SME,32.87989,-117.233139,Th,14,27
MCGIL,32.879049,-117.242043,F,17,19
YORK,32.874554,-117.240005,Th,20,17
ASANT,32.884082,-117.241912,Th,11,59
MANDE,32.877866,-117.239432,Tu,17,168
MANDE,32.877866,-117.239432,M,20,140
SME,32.87989,-117.233139,W,13,109
VAUGN,32.865324,-117.252961,Th,14,34
GH,32.873717,-117.240975,Tu,15,281
APM,32.879039,-117.241028,Th,20,64
SEQUO,32.882173,-117.240561,M,19,69
MAYER,32.875322,-117.24019,Tu,09,4
NIERN,32.868487,-117.251196,W,14,6
WFH,32.886956,-117.241839,Tu,15,313
LEDDN,32.878867,-117.241695,W,10,240
RVCOM,32.874702,-117.241985,Tu,16,20
EBU3B,32.881835,-117.233523,Tu,09,69
MCGIL,32.879049,-117.242043,W,15,77
MANDE,32.877866,-117.239432,W,11,224
MET,32.875344,-117.234821,M,10,9
PCYNH,32.878422,-117.233767,Tu,18,448
BONN,32.875415,-117.240332,W,12,0
PFBH,32.881568,-117.234351,M,11,34
MCGIL,32.879049,-117.242043,M,13,47
MAYER,32.875322,-117.24019,Tu,18,0
EBU2,32.881243,-117.233615,F,16,55
WFH,32.886956,-117.241839,Th,08,110
TMCA,32.881417,-117.241052,Th,18,27
CMME,32.875561,-117.235448,Tu,12,0
RBC,32.884341,-117.240977,Th,17,256
MANDE,32.877866,-117.239432,Th,11,225
SOLIS,32.880931,-117.239798,M,12,536
CICC,32.885032,-117.241292,Tu,10,133
LIT,32.880495,-117.23385,M,15,46
BONN,32.875415,-117.240332,F,12,0
NIERN,32.868487,-117.251196,Tu,15,0
MANDE,32.877866,-117.239432,F,12,52
HUBBS,32.867457,-117.253423,M,10,27
PETER,32.880013,-117.240351,W,13,781
PCYNH,32.878422,-117.233767,Th,11,551
MCGIL,32.879049,-117.242043,Th,12,49
MYR-A,32.875268,-117.240194,F,09,22
ECON,32.875323,-117.2355,M,11,29
RBC,32.884341,-117.240977,Tu,10,133
ECON,32.875323,-117.2355,M,08,24
ECON,32.875323,-117.2355,Tu,09,35
PCYNH,32.878422,-117.233767,F,19,50
TM102,32.881485,-117.23968,Th,09,30
SME,32.87989,-117.233139,F,11,52
OTRSN,32.88662,-117.241109,Tu,08,133
GH,32.873717,-117.240975,W,19,273
MAYER,32.875322,-117.24019,Th,12,46
EBU3B,32.881835,-117.233523,M,13,267
RBC,32.884341,-117.240977,Th,13,44
ECKRT,32.86716,-117.252589,W,15,30
HSS,32.878391,-117.241665,Th,21,34
DANCE,32.871733,-117.24019,W,14,2
BONN,32.875415,-117.240332,Tu,15,0
RBC,32.884341,-117.240977,Th,08,27
CSB,32.880547,-117.239444,F,11,181
PRICE,32.879733,-117.236191,Tu,09,394
WFH,32.886956,-117.241839,Th,13,132
SEQUO,32.882173,-117.240561,M,17,48
DANCE,32.871733,-117.24019,M,15,2
HSS,32.878391,-117.241665,Th,19,225
VAF,32.87918,-117.234138,M,17,15
SEQUO,32.882173,-117.240561,W,09,67
HUBBS,32.867457,-117.253423,F,12,50
TM102,32.881485,-117.23968,Th,21,34
HSS,32.878391,-117.241665,F,15,149
SERF,32.879664,-117.235105,M,14,17
BONN,32.875415,-117.240332,F,16,0
GH,32.873717,-117.240975,Th,22,5
EBU3B,32.881835,-117.233523,Th,14,163
EBU2,32.881243,-117.233615,W,08,32
WLH,32.880558,-117.234319,Tu,08,561
SSB,32.883965,-117.240439,M,17,25
SOLIS,32.880931,-117.239798,F,15,219
MAYER,32.875322,-117.24019,F,10,0
MNDLR,32.879312,-117.242139,F,12,13
SEQUO,32.882173,-117.240561,W,18,59
OTRSN,32.88662,-117.241109,Th,15,136
SEQUO,32.882173,-117.240561,Tu,18,17
PETER,32.880013,-117.240351,F,16,262
MCC,32.88156,-117.24028,Tu,09,7
PETER,32.880013,-117.240351,M,12,721
MYR-A,32.875268,-117.240194,Th,14,88
SME,32.87989,-117.233139,W,07,12
MAYER,32.875322,-117.24019,W,17,22
NSB,32.875274,-117.242808,Tu,14,38
PETER,32.880013,-117.240351,Th,11,717
MYR-A,32.875268,-117.240194,Tu,10,45
CPMC,32.877962,-117.234429,M,14,12
SEQUO,32.882173,-117.240561,M,20,64
EBU1,32.881659,-117.235623,F,10,42
EBU2,32.881243,-117.233615,M,11,68
SOLIS,32.880931,-117.239798,W,17,375
BSB,32.875597,-117.236066,Tu,10,65
SME,32.87989,-117.233139,Tu,18,61
MCC,32.88156,-117.24028,Th,12,50
EBU3B,32.881835,-117.233523,Tu,13,65
VAF,32.87918,-117.234138,Th,17,22
BONN,32.875415,-117.240332,Tu,18,0
MNDLR,32.879312,-117.242139,Tu,16,11
NIERN,32.868487,-117.251196,M,11,8
WLH,32.880558,-117.234319,Th,10,768
PFBH,32.881568,-117.234351,F,09,19
WFH,32.886956,-117.241839,W,11,132
UREY,32.875569,-117.241055,Th,16,0
MCGIL,32.879049,-117.242043,Tu,11,37
LIT,32.880495,-117.23385,Tu,17,29
PETER,32.880013,-117.240351,Tu,12,752
MYR-A,32.875268,-117.240194,W,16,124
MCC,32.88156,-117.24028,Tu,12,42
SEQUO,32.882173,-117.240561,Th,13,50
WLH,32.880558,-117.234319,W,14,438
EBU1,32.881659,-117.235623,M,16,26
