building_tag,longitude,latitude,day,hour,students_number
YORK,32.874554,-117.240005,M,12,60
WFH,32.886956,-117.241839,M,10,0
SERF,32.879664,-117.235105,Th,13,27
BONN,32.875415,-117.240332,Th,11,0
CENTR,32.877773,-117.237262,W,12,1376
SME,32.87989,-117.233139,M,14,35
NIERN,32.868487,-117.251196,Th,16,15
WLH,32.880558,-117.234319,Tu,19,466
MCGIL,32.879049,-117.242043,Th,16,12
EBU2,32.881243,-117.233615,W,17,12
CPMC,32.877962,-117.234429,Tu,09,125
MCC,32.88156,-117.24028,W,16,38
APM,32.879039,-117.241028,M,13,32
OTRSN,32.88662,-117.241109,M,14,75
CENTR,32.877773,-117.237262,Tu,17,1144
CCC,32.879661,-117.236447,Th,09,19
CPMC,32.877962,-117.234429,Th,09,125
CPMC,32.877962,-117.234429,Th,13,293
TM102,32.881485,-117.23968,Tu,13,29
CENTR,32.877773,-117.237262,Tu,09,1405
LIT,32.880495,-117.23385,W,13,23
RBC,32.884341,-117.240977,Tu,14,45
WLH,32.880558,-117.234319,F,16,743
WFH,32.886956,-117.241839,Th,18,159
OTRSN,32.88662,-117.241109,W,14,68
HSS,32.878391,-117.241665,Th,10,337
GH,32.873717,-117.240975,F,17,226
PACIF,32.87603,-117.242393,W,09,0
CENTR,32.877773,-117.237262,M,13,1067
SOLIS,32.880931,-117.239798,Th,12,439
APM,32.879039,-117.241028,Tu,12,181
NSB,32.875274,-117.242808,W,13,0
YORK,32.874554,-117.240005,W,11,410
SSB,32.883965,-117.240439,W,14,91
MAYER,32.875322,-117.24019,Th,09,26
OTRSN,32.88662,-117.241109,Tu,17,78
WFH,32.886956,-117.241839,F,14,0
CENTR,32.877773,-117.237262,F,10,1048
TM102,32.881485,-117.23968,Th,16,36
EBU3B,32.881835,-117.233523,Th,12,41
CMME,32.875561,-117.235448,M,13,10
WFH,32.886956,-117.241839,Tu,13,171
BIO,32.876028,-117.242219,Tu,13,14
PCYNH,32.878422,-117.233767,F,12,319
CSB,32.880547,-117.239444,Th,14,192
EBU2,32.881243,-117.233615,Tu,10,76
YORK,32.874554,-117.240005,Tu,12,604
YORK,32.874554,-117.240005,F,18,0
GH,32.873717,-117.240975,M,08,216
IGPP,32.868349,-117.252952,Tu,12,2
LEDDN,32.878867,-117.241695,Tu,08,163
NSB,32.875274,-117.242808,Th,12,77
MET,32.875344,-117.234821,Tu,15,65
LEDDN,32.878867,-117.241695,F,15,188
MANDE,32.877866,-117.239432,F,09,136
ASANT,32.884082,-117.241912,F,12,47
LEDDN,32.878867,-117.241695,Tu,16,193
VAF,32.87918,-117.234138,Tu,14,18
EBU2,32.881243,-117.233615,M,14,70
GH,32.873717,-117.240975,Th,10,89
IGPP,32.868349,-117.252952,F,11,14
ECON,32.875323,-117.2355,F,15,7
PRICE,32.879733,-117.236191,F,11,475
SSB,32.883965,-117.240439,F,11,25
YORK,32.874554,-117.240005,Th,17,262
PFBH,32.881568,-117.234351,Tu,15,23
BONN,32.875415,-117.240332,M,12,26
MANDE,32.877866,-117.239432,M,15,305
MCGIL,32.879049,-117.242043,F,12,61
CMME,32.875561,-117.235448,M,15,11
RBC,32.884341,-117.240977,Tu,20,41
GH,32.873717,-117.240975,Tu,20,10
APM,32.879039,-117.241028,Th,15,204
SME,32.87989,-117.233139,Tu,13,80
GH,32.873717,-117.240975,Tu,18,225
BONN,32.875415,-117.240332,Tu,11,8
LEDDN,32.878867,-117.241695,M,18,216
GH,32.873717,-117.240975,W,21,10
TM102,32.881485,-117.23968,W,08,30
EBU3B,32.881835,-117.233523,W,10,37
CPMC,32.877962,-117.234429,W,16,73
TM102,32.881485,-117.23968,W,12,31
ASANT,32.884082,-117.241912,Tu,15,15
APM,32.879039,-117.241028,M,09,60
CSB,32.880547,-117.239444,Tu,08,209
MANDE,32.877866,-117.239432,W,14,118
CPMC,32.877962,-117.234429,Tu,17,74
MET,32.875344,-117.234821,M,15,24
WFH,32.886956,-117.241839,M,19,197
PCYNH,32.878422,-117.233767,Tu,13,359
RBC,32.884341,-117.240977,W,14,80
PFBH,32.881568,-117.234351,M,14,13
BONN,32.875415,-117.240332,Th,18,0
APM,32.879039,-117.241028,F,14,84
MAYER,32.875322,-117.24019,Tu,13,30
NSB,32.875274,-117.242808,M,17,8
ERCA,32.886146,-117.242029,Th,13,0
SSB,32.883965,-117.240439,Tu,17,48
SEQUO,32.882173,-117.240561,Th,09,83
PETER,32.880013,-117.240351,M,09,589
MNDLR,32.879312,-117.242139,Th,16,39
RBC,32.884341,-117.240977,M,13,33
PRICE,32.879733,-117.236191,Th,09,350
PETER,32.880013,-117.240351,Tu,08,690
VAUGN,32.865324,-117.252961,W,14,26
CSB,32.880547,-117.239444,M,15,266
RBC,32.884341,-117.240977,Th,12,251
CENTR,32.877773,-117.237262,Tu,18,1297
CSB,32.880547,-117.239444,Tu,14,192
CSB,32.880547,-117.239444,W,15,178
BSB,32.875597,-117.236066,Tu,12,55
LIT,32.880495,-117.23385,M,10,40
PFBH,32.881568,-117.234351,Th,18,62
HSS,32.878391,-117.241665,Tu,10,359
CSB,32.880547,-117.239444,Tu,10,237
CENTR,32.877773,-117.237262,Tu,20,337
CSB,32.880547,-117.239444,W,19,0
LEDDN,32.878867,-117.241695,Th,09,208
HSS,32.878391,-117.241665,W,11,387
EBU1,32.881659,-117.235623,W,09,7
GH,32.873717,-117.240975,M,12,325
HUBBS,32.867457,-117.253423,M,15,36
SOLIS,32.880931,-117.239798,W,09,294
CENTR,32.877773,-117.237262,W,20,276
PETER,32.880013,-117.240351,W,18,356
SOLIS,32.880931,-117.239798,Th,19,320
CENTR,32.877773,-117.237262,Th,17,1022
YORK,32.874554,-117.240005,W,18,126
SSB,32.883965,-117.240439,Th,14,67
APM,32.879039,-117.241028,W,14,114
MANDE,32.877866,-117.239432,Tu,15,324
POTKR,32.871346,-117.24071,Th,16,20
GH,32.873717,-117.240975,W,16,0
MAYER,32.875322,-117.24019,Th,17,0
SERF,32.879664,-117.235105,Tu,12,27
YORK,32.874554,-117.240005,F,11,382
OTRSN,32.88662,-117.241109,F,17,0
WLH,32.880558,-117.234319,F,08,585
WFH,32.886956,-117.241839,Th,16,224
SOLIS,32.880931,-117.239798,Tu,12,432
EBU2,32.881243,-117.233615,Th,09,38
VAF,32.87918,-117.234138,W,15,11
WFH,32.886956,-117.241839,W,21,81
ASANT,32.884082,-117.241912,W,16,64
PCYNH,32.878422,-117.233767,W,09,549
ECON,32.875323,-117.2355,Th,14,10
PCYNH,32.878422,-117.233767,M,14,446
PFBH,32.881568,-117.234351,W,14,47
HSS,32.878391,-117.241665,F,10,331
OTRSN,32.88662,-117.241109,Tu,19,78
EBU1,32.881659,-117.235623,W,13,34
SME,32.87989,-117.233139,Th,10,121
PCYNH,32.878422,-117.233767,F,08,328
ASANT,32.884082,-117.241912,Th,15,37
SSB,32.883965,-117.240439,M,10,62
SOLIS,32.880931,-117.239798,F,10,272
SEQUO,32.882173,-117.240561,W,13,30
MAYER,32.875322,-117.24019,W,11,0
PCYNH,32.878422,-117.233767,Tu,08,309
CSB,32.880547,-117.239444,W,20,0
CPMC,32.877962,-117.234429,F,15,26
MAYER,32.875322,-117.24019,M,10,45
DANCE,32.871733,-117.24019,Th,15,6
GH,32.873717,-117.240975,Tu,11,344
LEDDN,32.878867,-117.241695,M,11,204
PETER,32.880013,-117.240351,M,17,504
EBU3B,32.881835,-117.233523,W,19,0
PFBH,32.881568,-117.234351,M,08,10
ASANT,32.884082,-117.241912,W,14,80
UREY,32.875569,-117.241055,Th,13,1
SEQUO,32.882173,-117.240561,M,09,70
PETER,32.880013,-117.240351,Th,16,590
MCGIL,32.879049,-117.242043,F,09,41
MCGIL,32.879049,-117.242043,W,11,73
TM102,32.881485,-117.23968,F,11,32
PRICE,32.879733,-117.236191,M,09,0
BONN,32.875415,-117.240332,W,16,0
SEQUO,32.882173,-117.240561,F,10,77
CPMC,32.877962,-117.234429,M,11,103
CENTR,32.877773,-117.237262,W,09,1146
PFBH,32.881568,-117.234351,W,18,28
ERCA,32.886146,-117.242029,W,08,30
EBU2,32.881243,-117.233615,F,12,50
OTRSN,32.88662,-117.241109,Tu,21,0
EBU3B,32.881835,-117.233523,Tu,18,11
VAF,32.87918,-117.234138,Th,12,40
BIO,32.876028,-117.242219,M,10,14
MAYER,32.875322,-117.24019,W,09,69
SOLIS,32.880931,-117.239798,M,16,39
WFH,32.886956,-117.241839,W,14,206
PFBH,32.881568,-117.234351,Th,11,48
ASANT,32.884082,-117.241912,F,09,41
HUBBS,32.867457,-117.253423,W,13,70
RBC,32.884341,-117.240977,Th,21,18
MCGIL,32.879049,-117.242043,Tu,14,15
RBC,32.884341,-117.240977,Tu,11,156
MCC,32.88156,-117.24028,Tu,17,19
MNDLR,32.879312,-117.242139,M,12,10
LIT,32.880495,-117.23385,F,10,40
PCYNH,32.878422,-117.233767,Th,15,468
VAUGN,32.865324,-117.252961,F,11,39
EBU3B,32.881835,-117.233523,F,09,12
CENTR,32.877773,-117.237262,W,17,1155
WLH,32.880558,-117.234319,M,08,613
WLH,32.880558,-117.234319,Tu,16,915
CSB,32.880547,-117.239444,W,13,233
SME,32.87989,-117.233139,F,15,18
MCC,32.88156,-117.24028,W,11,43
SME,32.87989,-117.233139,Th,11,187
LEDDN,32.878867,-117.241695,Th,17,178
CMME,32.875561,-117.235448,M,16,11
EBU3B,32.881835,-117.233523,M,17,22
OTRSN,32.88662,-117.241109,M,19,0
MANDE,32.877866,-117.239432,Tu,19,42
CSB,32.880547,-117.239444,Th,07,89
CSB,32.880547,-117.239444,F,15,219
MYR-A,32.875268,-117.240194,Th,16,0
HSS,32.878391,-117.241665,Th,15,439
NSB,32.875274,-117.242808,M,09,0
CENTR,32.877773,-117.237262,M,18,834
SPIES,32.869081,-117.251015,Tu,12,9
HUBBS,32.867457,-117.253423,F,16,7
GH,32.873717,-117.240975,Th,15,377
NSB,32.875274,-117.242808,W,16,38
ECON,32.875323,-117.2355,W,14,23
PCYNH,32.878422,-117.233767,W,19,500
MCC,32.88156,-117.24028,F,12,45
OTRSN,32.88662,-117.241109,Tu,12,157
WFH,32.886956,-117.241839,F,11,0
EBU3B,32.881835,-117.233523,Th,10,61
TM102,32.881485,-117.23968,Th,13,35
ECON,32.875323,-117.2355,Tu,13,21
GH,32.873717,-117.240975,Th,12,346
EBU3B,32.881835,-117.233523,F,13,20
MET,32.875344,-117.234821,Tu,20,0
YORK,32.874554,-117.240005,Tu,19,90
SEQUO,32.882173,-117.240561,Tu,14,82
PETER,32.880013,-117.240351,F,12,633
SEQUO,32.882173,-117.240561,W,20,25
MET,32.875344,-117.234821,Tu,18,5
MNDLR,32.879312,-117.242139,Th,10,0
OTRSN,32.88662,-117.241109,Th,14,157
LEDDN,32.878867,-117.241695,Tu,13,176
SOLIS,32.880931,-117.239798,M,08,331
YORK,32.874554,-117.240005,Tu,09,540
ERCA,32.886146,-117.242029,M,11,15
MAYER,32.875322,-117.24019,W,13,25
MYR-A,32.875268,-117.240194,M,13,27
NSB,32.875274,-117.242808,Tu,10,16
RBC,32.884341,-117.240977,F,10,21
YORK,32.874554,-117.240005,Th,10,513
MYR-A,32.875268,-117.240194,Tu,14,12
YORK,32.874554,-117.240005,Th,09,513
MANDE,32.877866,-117.239432,M,10,299
CENTR,32.877773,-117.237262,Th,09,1405
APM,32.879039,-117.241028,Th,12,95
MCGIL,32.879049,-117.242043,Th,09,24
UREY,32.875569,-117.241055,Tu,13,1
LIT,32.880495,-117.23385,W,14,61
SME,32.87989,-117.233139,Tu,14,72
MCC,32.88156,-117.24028,Th,16,24
EBU3B,32.881835,-117.233523,Tu,17,11
MNDLR,32.879312,-117.242139,Tu,12,37
SOLIS,32.880931,-117.239798,Tu,20,45
SEQUO,32.882173,-117.240561,M,13,70
CPMC,32.877962,-117.234429,W,13,62
MANDE,32.877866,-117.239432,Th,13,249
PETER,32.880013,-117.240351,Tu,16,590
MYR-A,32.875268,-117.240194,W,12,37
SEQUO,32.882173,-117.240561,Th,17,50
WLH,32.880558,-117.234319,W,10,868
CPMC,32.877962,-117.234429,Tu,12,336
EBU1,32.881659,-117.235623,M,12,32
YORK,32.874554,-117.240005,M,16,69
WFH,32.886956,-117.241839,M,14,206
PCYNH,32.878422,-117.233767,Tu,16,436
BONN,32.875415,-117.240332,Th,15,0
SME,32.87989,-117.233139,W,19,14
PCYNH,32.878422,-117.233767,F,16,150
NSB,32.875274,-117.242808,M,12,0
ERCA,32.886146,-117.242029,Th,14,0
EBU2,32.881243,-117.233615,W,13,75
LFFB,32.876682,-117.236868,M,11,7
BIO,32.876028,-117.242219,F,15,0
LEDDN,32.878867,-117.241695,Th,18,180
ASANT,32.884082,-117.241912,M,17,44
LEDDN,32.878867,-117.241695,M,08,168
RBC,32.884341,-117.240977,M,16,40
APM,32.879039,-117.241028,M,17,114
OTRSN,32.88662,-117.241109,M,10,78
SME,32.87989,-117.233139,Th,20,7
WLH,32.880558,-117.234319,M,20,596
CENTR,32.877773,-117.237262,Tu,13,1333
CSB,32.880547,-117.239444,W,12,273
CPMC,32.877962,-117.234429,Th,17,44
TM102,32.881485,-117.23968,Tu,17,35
EBU2,32.881243,-117.233615,Th,17,0
HSS,32.878391,-117.241665,Tu,17,286
WLH,32.880558,-117.234319,F,12,718
OTRSN,32.88662,-117.241109,W,10,78
OTRSN,32.88662,-117.241109,F,09,0
VAUGN,32.865324,-117.252961,Tu,17,15
ASANT,32.884082,-117.241912,W,15,86
SOLIS,32.880931,-117.239798,Th,16,280
HSS,32.878391,-117.241665,M,14,421
HUBBS,32.867457,-117.253423,Tu,14,13
YORK,32.874554,-117.240005,W,15,355
PFBH,32.881568,-117.234351,F,16,30
SSB,32.883965,-117.240439,Th,11,69
LIT,32.880495,-117.23385,Tu,19,20
APM,32.879039,-117.241028,W,11,22
MANDE,32.877866,-117.239432,Tu,12,341
POTKR,32.871346,-117.24071,Th,13,20
CENTR,32.877773,-117.237262,F,14,1294
EBU3B,32.881835,-117.233523,Th,19,0
GH,32.873717,-117.240975,W,13,353
GH,32.873717,-117.240975,Th,19,10
SSB,32.883965,-117.240439,W,20,12
EBU2,32.881243,-117.233615,Tu,14,69
YORK,32.874554,-117.240005,Tu,16,106
YORK,32.874554,-117.240005,F,14,112
IGPP,32.868349,-117.252952,Tu,16,20
OTRSN,32.88662,-117.241109,M,20,0
LEDDN,32.878867,-117.241695,F,11,204
VAUGN,32.865324,-117.252961,Tu,14,31
VAF,32.87918,-117.234138,W,10,18
EBU1,32.881659,-117.235623,Th,09,26
VAF,32.87918,-117.234138,Tu,10,23
BIO,32.876028,-117.242219,F,14,0
ECON,32.875323,-117.2355,F,11,9
RBC,32.884341,-117.240977,M,09,147
SEQUO,32.882173,-117.240561,F,09,54
PCYNH,32.878422,-117.233767,M,11,482
PRICE,32.879733,-117.236191,Th,13,277
STCTR,32.879867,-117.233163,W,10,10
PRICE,32.879733,-117.236191,M,12,475
IGPP,32.868349,-117.252952,Th,15,20
SSB,32.883965,-117.240439,Tu,09,16
BONN,32.875415,-117.240332,M,16,13
MANDE,32.877866,-117.239432,M,19,51
HSS,32.878391,-117.241665,M,15,333
MCGIL,32.879049,-117.242043,F,16,18
CICC,32.885032,-117.241292,Th,11,178
ASANT,32.884082,-117.241912,Th,10,45
BSB,32.875597,-117.236066,Th,15,20
GH,32.873717,-117.240975,Tu,14,342
VAUGN,32.865324,-117.252961,F,09,10
SSB,32.883965,-117.240439,W,19,30
SEQUO,32.882173,-117.240561,M,18,63
ASANT,32.884082,-117.241912,W,13,83
TM102,32.881485,-117.23968,W,16,32
SSB,32.883965,-117.240439,M,09,24
IGPP,32.868349,-117.252952,M,10,35
EBU3B,32.881835,-117.233523,Tu,08,10
MANDE,32.877866,-117.239432,W,10,330
TM102,32.881485,-117.23968,F,14,33
MET,32.875344,-117.234821,M,11,0
BONN,32.875415,-117.240332,W,13,0
IGPP,32.868349,-117.252952,W,13,0
PFBH,32.881568,-117.234351,M,10,64
MCGIL,32.879049,-117.242043,M,14,111
MANDE,32.877866,-117.239432,Tu,13,282
MAYER,32.875322,-117.24019,Tu,17,0
SSB,32.883965,-117.240439,Tu,13,36
CMME,32.875561,-117.235448,F,14,15
WLH,32.880558,-117.234319,Th,20,190
MCC,32.88156,-117.24028,Th,18,19
WFH,32.886956,-117.241839,Th,09,147
APM,32.879039,-117.241028,F,11,28
SSRB,32.880687,-117.240153,Tu,13,3
ASANT,32.884082,-117.241912,W,09,66
RBC,32.884341,-117.240977,Th,16,46
MANDE,32.877866,-117.239432,Th,10,146
SOLIS,32.880931,-117.239798,M,13,348
CICC,32.885032,-117.241292,Tu,11,178
LIT,32.880495,-117.23385,M,14,66
EBU1,32.881659,-117.235623,Tu,13,40
HUBBS,32.867457,-117.253423,W,14,52
LFFB,32.876682,-117.236868,F,09,17
MANDE,32.877866,-117.239432,F,13,41
VAUGN,32.865324,-117.252961,M,13,20
TM102,32.881485,-117.23968,M,11,33
MNDLR,32.879312,-117.242139,Th,11,29
GH,32.873717,-117.240975,M,16,0
PETER,32.880013,-117.240351,W,14,288
PCYNH,32.878422,-117.233767,Th,12,553
PACIF,32.87603,-117.242393,F,10,0
MCGIL,32.879049,-117.242043,Th,13,49
ECON,32.875323,-117.2355,M,16,13
HSS,32.878391,-117.241665,M,11,366
CENTR,32.877773,-117.237262,Th,13,1333
SSB,32.883965,-117.240439,Th,18,35
WLH,32.880558,-117.234319,Tu,13,767
PETER,32.880013,-117.240351,W,09,622
EBU1,32.881659,-117.235623,Th,14,82
CSB,32.880547,-117.239444,Th,19,102
EBU2,32.881243,-117.233615,F,11,77
EBU2,32.881243,-117.233615,M,15,70
OTRSN,32.88662,-117.241109,Tu,09,140
MAYER,32.875322,-117.24019,Th,13,32
CSB,32.880547,-117.239444,Th,20,50
EBU3B,32.881835,-117.233523,M,12,62
NSB,32.875274,-117.242808,W,09,0
CENTR,32.877773,-117.237262,M,09,1089
HSS,32.878391,-117.241665,Th,20,216
ASANT,32.884082,-117.241912,M,11,32
RBC,32.884341,-117.240977,Th,09,289
EBU2,32.881243,-117.233615,Tu,09,42
CSB,32.880547,-117.239444,F,10,272
OTRSN,32.88662,-117.241109,F,13,0
LEDDN,32.878867,-117.241695,F,18,38
SOLIS,32.880931,-117.239798,Tu,18,493
PETER,32.880013,-117.240351,F,08,392
DANCE,32.871733,-117.24019,M,14,7
MNDLR,32.879312,-117.242139,W,13,26
LFFB,32.876682,-117.236868,W,11,7
SPIES,32.869081,-117.251015,Tu,15,4
CPMC,32.877962,-117.234429,F,11,177
PRICE,32.879733,-117.236191,Th,11,268
ECON,32.875323,-117.2355,Th,10,20
PCYNH,32.878422,-117.233767,M,18,346
HSS,32.878391,-117.241665,F,14,308
PFBH,32.881568,-117.234351,Tu,18,78
EBU2,32.881243,-117.233615,W,09,34
WLH,32.880558,-117.234319,W,20,279
TM102,32.881485,-117.23968,Tu,15,32
LFFB,32.876682,-117.236868,Th,13,0
SSB,32.883965,-117.240439,M,14,89
SOLIS,32.880931,-117.239798,F,14,624
MAYER,32.875322,-117.24019,F,17,28
SEQUO,32.882173,-117.240561,W,17,41
LIT,32.880495,-117.23385,W,17,9
SEQUO,32.882173,-117.240561,Tu,19,27
MANDE,32.877866,-117.239432,Th,19,44
PETER,32.880013,-117.240351,F,15,598
SPIES,32.869081,-117.251015,Th,14,4
MTF,32.875608,-117.235497,M,12,1
LEDDN,32.878867,-117.241695,M,15,188
PETER,32.880013,-117.240351,M,13,651
RVCOM,32.874702,-117.241985,Th,15,32
LEDDN,32.878867,-117.241695,Tu,18,180
MAYER,32.875322,-117.24019,W,18,0
LEDDN,32.878867,-117.241695,W,18,216
MYR-A,32.875268,-117.240194,M,14,16
NSB,32.875274,-117.242808,Tu,15,73
PETER,32.880013,-117.240351,Th,12,802
GH,32.873717,-117.240975,M,21,10
SEQUO,32.882173,-117.240561,F,14,33
CPMC,32.877962,-117.234429,M,15,18
SERF,32.879664,-117.235105,W,16,5
MYR-A,32.875268,-117.240194,F,17,0
EBU2,32.881243,-117.233615,M,10,68
EBU2,32.881243,-117.233615,F,08,5
SOLIS,32.880931,-117.239798,W,10,292
SME,32.87989,-117.233139,Tu,19,23
MCC,32.88156,-117.24028,Th,11,38
VAF,32.87918,-117.234138,Th,16,35
WLH,32.880558,-117.234319,Th,17,633
MCC,32.88156,-117.24028,Th,09,12
SEQUO,32.882173,-117.240561,M,16,74
HUBBS,32.867457,-117.253423,W,09,15
WFH,32.886956,-117.241839,W,10,0
PFBH,32.881568,-117.234351,Th,15,8
MCGIL,32.879049,-117.242043,Tu,10,24
LIT,32.880495,-117.23385,Tu,10,17
PETER,32.880013,-117.240351,Tu,11,802
MYR-A,32.875268,-117.240194,W,17,16
PFBH,32.881568,-117.234351,F,18,12
SEQUO,32.882173,-117.240561,Th,12,77
CMME,32.875561,-117.235448,Th,16,11
CPMC,32.877962,-117.234429,Tu,19,32
EBU1,32.881659,-117.235623,M,17,24
YORK,32.874554,-117.240005,M,13,320
SERF,32.879664,-117.235105,Th,12,27
RBC,32.884341,-117.240977,Tu,18,190
CENTR,32.877773,-117.237262,W,13,975
HSS,32.878391,-117.241665,M,09,349
SME,32.87989,-117.233139,M,13,35
CMME,32.875561,-117.235448,M,12,10
PCYNH,32.878422,-117.233767,F,11,486
EBU2,32.881243,-117.233615,W,16,66
OTRSN,32.88662,-117.241109,Th,09,140
LASB,32.885595,-117.241442,W,16,2
LEDDN,32.878867,-117.241695,Th,13,176
APM,32.879039,-117.241028,M,10,65
OTRSN,32.88662,-117.241109,M,15,75
CENTR,32.877773,-117.237262,Tu,16,875
CPMC,32.877962,-117.234429,Th,10,125
TM102,32.881485,-117.23968,Tu,12,33
HSS,32.878391,-117.241665,M,21,39
WLH,32.880558,-117.234319,F,17,318
SOLIS,32.880931,-117.239798,Tu,11,429
OTRSN,32.88662,-117.241109,W,15,68
HSS,32.878391,-117.241665,Th,11,350
GH,32.873717,-117.240975,M,18,226
GH,32.873717,-117.240975,F,16,0
CENTR,32.877773,-117.237262,M,14,1266
OTRSN,32.88662,-117.241109,M,08,55
PCYNH,32.878422,-117.233767,Th,19,185
SOLIS,32.880931,-117.239798,Th,13,222
APM,32.879039,-117.241028,Tu,11,186
NSB,32.875274,-117.242808,W,12,0
APM,32.879039,-117.241028,Tu,08,222
SSB,32.883965,-117.240439,W,15,85
OTRSN,32.88662,-117.241109,Tu,16,134
WFH,32.886956,-117.241839,F,15,0
CENTR,32.877773,-117.237262,F,13,840
TM102,32.881485,-117.23968,Th,17,38
HSS,32.878391,-117.241665,M,12,399
TM102,32.881485,-117.23968,Th,08,16
GH,32.873717,-117.240975,Th,16,341
EBU2,32.881243,-117.233615,Tu,11,94
IGPP,32.868349,-117.252952,Tu,13,2
SEQUO,32.882173,-117.240561,Tu,10,83
NSB,32.875274,-117.242808,Th,15,73
PRICE,32.879733,-117.236191,M,11,475
MET,32.875344,-117.234821,Tu,14,17
LEDDN,32.878867,-117.241695,F,16,196
MANDE,32.877866,-117.239432,F,08,40
OTRSN,32.88662,-117.241109,Th,10,132
ASANT,32.884082,-117.241912,F,13,60
LEDDN,32.878867,-117.241695,Tu,17,178
BSB,32.875597,-117.236066,W,11,6
RITTR,32.865266,-117.25347,Tu,10,8
VAF,32.87918,-117.234138,Tu,15,29
MANDE,32.877866,-117.239432,Th,20,6
WLH,32.880558,-117.234319,Tu,21,116
ECON,32.875323,-117.2355,F,14,7
RBC,32.884341,-117.240977,F,14,85
SSB,32.883965,-117.240439,F,10,25
YORK,32.874554,-117.240005,Th,14,254
PFBH,32.881568,-117.234351,Tu,16,8
BONN,32.875415,-117.240332,M,13,26
MANDE,32.877866,-117.239432,M,14,92
CENTR,32.877773,-117.237262,Th,21,32
GH,32.873717,-117.240975,Tu,21,10
PETER,32.880013,-117.240351,Th,20,106
APM,32.879039,-117.241028,Th,16,202
POTKR,32.871346,-117.24071,Th,11,20
UREY,32.875569,-117.241055,Tu,17,1
VAUGN,32.865324,-117.252961,Tu,15,31
SME,32.87989,-117.233139,Tu,10,107
SME,32.87989,-117.233139,W,12,50
BONN,32.875415,-117.240332,Tu,10,0
GH,32.873717,-117.240975,W,20,10
SEQUO,32.882173,-117.240561,Tu,09,83
EBU3B,32.881835,-117.233523,W,17,39
WFH,32.886956,-117.241839,W,19,189
CPMC,32.877962,-117.234429,W,17,20
TM102,32.881485,-117.23968,W,13,34
POTKR,32.871346,-117.24071,Tu,13,20
ASANT,32.884082,-117.241912,Tu,12,50
CPMC,32.877962,-117.234429,Tu,16,26
MET,32.875344,-117.234821,M,16,0
WFH,32.886956,-117.241839,M,18,267
PCYNH,32.878422,-117.233767,Tu,12,542
SPIES,32.869081,-117.251015,F,14,11
RBC,32.884341,-117.240977,W,13,53
APM,32.879039,-117.241028,F,13,52
MAYER,32.875322,-117.24019,Tu,12,25
NSB,32.875274,-117.242808,M,16,0
KECK,32.875101,-117.236281,M,13,5
SSB,32.883965,-117.240439,Tu,16,84
MCC,32.88156,-117.24028,M,13,43
VAF,32.87918,-117.234138,Th,18,10
SOLIS,32.880931,-117.239798,Tu,08,382
PETER,32.880013,-117.240351,M,08,392
RBC,32.884341,-117.240977,M,12,182
PETER,32.880013,-117.240351,Tu,09,694
SSRB,32.880687,-117.240153,Tu,14,3
CSB,32.880547,-117.239444,M,12,244
RBC,32.884341,-117.240977,Th,11,156
CSB,32.880547,-117.239444,W,16,50
BSB,32.875597,-117.236066,Tu,13,55
LIT,32.880495,-117.23385,M,13,23
EBU2,32.881243,-117.233615,Th,13,48
BONN,32.875415,-117.240332,F,18,0
HSS,32.878391,-117.241665,Tu,13,364
CENTR,32.877773,-117.237262,Tu,21,106
ASANT,32.884082,-117.241912,Th,08,12
HSS,32.878391,-117.241665,W,16,335
SME,32.87989,-117.233139,Tu,09,107
EBU1,32.881659,-117.235623,W,08,7
GH,32.873717,-117.240975,M,13,338
HUBBS,32.867457,-117.253423,M,16,36
SOLIS,32.880931,-117.239798,W,08,373
PETER,32.880013,-117.240351,W,19,147
MCGIL,32.879049,-117.242043,Th,14,15
HSS,32.878391,-117.241665,M,10,349
WFH,32.886956,-117.241839,W,09,0
CENTR,32.877773,-117.237262,Th,14,955
YORK,32.874554,-117.240005,W,19,216
PCYNH,32.878422,-117.233767,W,14,426
SSB,32.883965,-117.240439,Th,15,98
YORK,32.874554,-117.240005,Tu,14,254
CSB,32.880547,-117.239444,Th,16,140
CCS,32.866367,-117.253971,W,13,7
GH,32.873717,-117.240975,W,17,226
MAYER,32.875322,-117.24019,Th,18,0
EBU2,32.881243,-117.233615,Tu,18,0
RITTR,32.865266,-117.25347,Tu,09,8
YORK,32.874554,-117.240005,F,10,113
CMME,32.875561,-117.235448,W,13,15
LIT,32.880495,-117.23385,W,12,50
MANDE,32.877866,-117.239432,Th,14,226
OTRSN,32.88662,-117.241109,F,16,0
PRICE,32.879733,-117.236191,Tu,08,0
LIT,32.880495,-117.23385,Th,13,25
VAF,32.87918,-117.234138,W,14,5
PRICE,32.879733,-117.236191,Tu,12,277
SSB,32.883965,-117.240439,Th,09,65
PCYNH,32.878422,-117.233767,W,08,328
ECON,32.875323,-117.2355,Th,15,10
WFH,32.886956,-117.241839,Tu,09,147
PCYNH,32.878422,-117.233767,M,15,333
PFBH,32.881568,-117.234351,W,13,41
HSS,32.878391,-117.241665,F,13,287
OTRSN,32.88662,-117.241109,Tu,18,78
IGPP,32.868349,-117.252952,Th,11,10
EBU1,32.881659,-117.235623,W,14,30
SME,32.87989,-117.233139,Th,13,126
PCYNH,32.878422,-117.233767,F,09,434
ASANT,32.884082,-117.241912,Th,14,58
SSB,32.883965,-117.240439,M,11,76
