building_tag,longitude,latitude,day,hour,students_number
PETER,32.880013,-117.240351,Th,17,582
MCGIL,32.879049,-117.242043,W,16,67
SOLIS,32.880931,-117.239798,Tu,19,267
BRF2,32.87448,-117.234951,Tu,09,0
BONN,32.875415,-117.240332,W,17,0
PCYNH,32.878422,-117.233767,M,09,423
SEQUO,32.882173,-117.240561,F,11,80
CPMC,32.877962,-117.234429,M,12,60
MCGIL,32.879049,-117.242043,M,10,49
CENTR,32.877773,-117.237262,W,08,626
ECON,32.875323,-117.2355,M,18,7
MCC,32.88156,-117.24028,Tu,13,21
EBU2,32.881243,-117.233615,F,13,90
SEQUO,32.882173,-117.240561,M,21,31
VAF,32.87918,-117.234138,Th,11,9
TM102,32.881485,-117.23968,M,09,36
SOLIS,32.880931,-117.239798,M,17,188
LIT,32.880495,-117.23385,M,18,23
WFH,32.886956,-117.241839,W,17,176
BONN,32.875415,-117.240332,F,11,0
UREY,32.875569,-117.241055,Th,17,11
SEQUO,32.882173,-117.240561,Th,21,63
MCGIL,32.879049,-117.242043,Tu,17,20
TM102,32.881485,-117.23968,M,15,16
CPMC,32.877962,-117.234429,Tu,19,28
VAUGN,32.865324,-117.252961,Tu,12,20
EBU1,32.881659,-117.235623,M,18,44
YORK,32.874554,-117.240005,M,18,244
PETER,32.880013,-117.240351,W,10,827
PCYNH,32.878422,-117.233767,Th,16,484
ECON,32.875323,-117.2355,M,12,25
CENTR,32.877773,-117.237262,W,14,1172
WLH,32.880558,-117.234319,M,09,689
WLH,32.880558,-117.234319,Tu,17,1012
MCGIL,32.879049,-117.242043,Th,17,20
NSB,32.875274,-117.242808,M,18,54
EBU1,32.881659,-117.235623,Th,10,60
SME,32.87989,-117.233139,F,12,84
MCC,32.88156,-117.24028,W,10,40
LEDDN,32.878867,-117.241695,Th,16,105
EBU3B,32.881835,-117.233523,M,16,28
PCYNH,32.878422,-117.233767,W,18,636
TM102,32.881485,-117.23968,Tu,19,29
CSB,32.880547,-117.239444,F,14,108
NSB,32.875274,-117.242808,F,09,39
RBC,32.884341,-117.240977,Tu,15,32
SOLIS,32.880931,-117.239798,Tu,14,322
NSB,32.875274,-117.242808,F,15,50
VAF,32.87918,-117.234138,M,12,13
GH,32.873717,-117.240975,F,11,323
LIT,32.880495,-117.23385,F,14,22
CENTR,32.877773,-117.237262,M,19,872
SPIES,32.869081,-117.251015,Tu,11,11
SSB,32.883965,-117.240439,W,09,40
APM,32.879039,-117.241028,Tu,14,215
ECON,32.875323,-117.2355,W,15,33
SSB,32.883965,-117.240439,W,12,72
MCC,32.88156,-117.24028,F,13,11
OTRSN,32.88662,-117.241109,Tu,11,147
GH,32.873717,-117.240975,Th,21,2
EBU3B,32.881835,-117.233523,Th,17,13
TM102,32.881485,-117.23968,Th,10,32
MTF,32.875608,-117.235497,W,17,1
OTRSN,32.88662,-117.241109,W,09,114
ECON,32.875323,-117.2355,Tu,12,3
GH,32.873717,-117.240975,Th,13,437
EBU3B,32.881835,-117.233523,F,14,68
MANDE,32.877866,-117.239432,Tu,15,309
SOLIS,32.880931,-117.239798,F,18,31
MAYER,32.875322,-117.24019,F,13,0
DANCE,32.871733,-117.24019,W,16,2
YORK,32.874554,-117.240005,Tu,18,343
SEQUO,32.882173,-117.240561,Tu,15,19
PETER,32.880013,-117.240351,F,11,419
SME,32.87989,-117.233139,W,11,102
MCC,32.88156,-117.24028,W,09,40
ERCA,32.886146,-117.242029,M,12,24
MAYER,32.875322,-117.24019,W,14,0
GH,32.873717,-117.240975,Th,11,455
MET,32.875344,-117.234821,Th,13,0
MYR-A,32.875268,-117.240194,M,10,13
NSB,32.875274,-117.242808,Tu,11,0
RBC,32.884341,-117.240977,F,11,42
OTRSN,32.88662,-117.241109,Th,09,129
MANDE,32.877866,-117.239432,M,08,41
YORK,32.874554,-117.240005,Th,11,210
MYR-A,32.875268,-117.240194,Tu,13,43
YORK,32.874554,-117.240005,Th,08,205
MANDE,32.877866,-117.239432,M,13,351
HSS,32.878391,-117.241665,W,20,212
EBU1,32.881659,-117.235623,F,13,25
SERF,32.879664,-117.235105,W,12,10
APM,32.879039,-117.241028,Th,13,165
MYR-A,32.875268,-117.240194,F,13,0
EBU2,32.881243,-117.233615,M,14,6
VAF,32.87918,-117.234138,Tu,09,15
SOLIS,32.880931,-117.239798,W,14,66
SME,32.87989,-117.233139,Tu,15,47
MCC,32.88156,-117.24028,Th,15,82
EBU3B,32.881835,-117.233523,Tu,10,29
WLH,32.880558,-117.234319,Th,13,941
SEQUO,32.882173,-117.240561,M,12,10
CPMC,32.877962,-117.234429,W,10,101
LIT,32.880495,-117.23385,Tu,14,26
PETER,32.880013,-117.240351,Tu,15,745
MYR-A,32.875268,-117.240194,W,13,12
CPMC,32.877962,-117.234429,M,09,39
SEQUO,32.882173,-117.240561,Th,16,47
SERF,32.879664,-117.235105,F,12,3
WLH,32.880558,-117.234319,W,17,685
YORK,32.874554,-117.240005,M,17,79
WFH,32.886956,-117.241839,M,13,0
PCYNH,32.878422,-117.233767,Tu,15,540
VAUGN,32.865324,-117.252961,W,13,24
BONN,32.875415,-117.240332,Th,12,0
SME,32.87989,-117.233139,M,17,22
PCYNH,32.878422,-117.233767,F,15,570
NSB,32.875274,-117.242808,M,11,0
ERCA,32.886146,-117.242029,Th,15,8
EBU2,32.881243,-117.233615,W,12,24
MCC,32.88156,-117.24028,M,16,56
ASANT,32.884082,-117.241912,M,16,40
RECGM,32.876838,-117.241279,M,21,97
LEDDN,32.878867,-117.241695,M,09,195
RBC,32.884341,-117.240977,M,19,37
APM,32.879039,-117.241028,M,14,151
OTRSN,32.88662,-117.241109,M,11,97
CSB,32.880547,-117.239444,Th,10,88
CENTR,32.877773,-117.237262,Tu,12,1603
SOLIS,32.880931,-117.239798,M,19,220
CPMC,32.877962,-117.234429,Th,14,11
TM102,32.881485,-117.23968,Tu,16,34
EBU2,32.881243,-117.233615,Th,16,40
HSS,32.878391,-117.241665,Tu,16,303
MANDE,32.877866,-117.239432,Th,17,205
OAR,32.8697,-117.250649,Tu,13,4
WLH,32.880558,-117.234319,M,20,332
WLH,32.880558,-117.234319,F,13,873
OTRSN,32.88662,-117.241109,W,11,121
APM,32.879039,-117.241028,W,20,168
VAUGN,32.865324,-117.252961,Tu,14,37
CENTR,32.877773,-117.237262,M,10,1435
SOLIS,32.880931,-117.239798,Th,17,29
SOLIS,32.880931,-117.239798,F,20,44
WLH,32.880558,-117.234319,M,10,815
HUBBS,32.867457,-117.253423,Tu,17,12
LEDDN,32.878867,-117.241695,W,17,67
YORK,32.874554,-117.240005,W,12,162
PCYNH,32.878422,-117.233767,W,11,557
SSB,32.883965,-117.240439,Th,12,62
APM,32.879039,-117.241028,W,12,63
MANDE,32.877866,-117.239432,Tu,13,289
PETER,32.880013,-117.240351,F,18,49
BIO,32.876028,-117.242219,Th,13,19
CENTR,32.877773,-117.237262,F,17,562
EBU3B,32.881835,-117.233523,Th,18,13
APM,32.879039,-117.241028,W,09,51
EBU2,32.881243,-117.233615,Tu,15,118
PACIF,32.87603,-117.242393,F,09,41
YORK,32.874554,-117.240005,Tu,11,233
YORK,32.874554,-117.240005,F,17,0
MANDE,32.877866,-117.239432,F,14,85
VAUGN,32.865324,-117.252961,M,12,18
LEDDN,32.878867,-117.241695,F,12,195
LIT,32.880495,-117.23385,Th,16,26
MYR-A,32.875268,-117.240194,Th,12,54
EBU1,32.881659,-117.235623,Th,08,22
VAF,32.87918,-117.234138,Tu,11,15
CCC,32.879661,-117.236447,Tu,16,11
ECON,32.875323,-117.2355,F,10,6
PRICE,32.879733,-117.236191,F,12,475
SSB,32.883965,-117.240439,F,14,3
YORK,32.874554,-117.240005,Th,18,342
IGPP,32.868349,-117.252952,Th,14,8
PFBH,32.881568,-117.234351,Tu,12,61
BONN,32.875415,-117.240332,M,17,23
WFH,32.886956,-117.241839,F,09,0
MANDE,32.877866,-117.239432,M,18,151
SME,32.87989,-117.233139,Th,16,25
STCTR,32.879867,-117.233163,Tu,17,20
MCGIL,32.879049,-117.242043,F,11,82
ASANT,32.884082,-117.241912,Th,13,20
OTRSN,32.88662,-117.241109,W,18,125
MTF,32.875608,-117.235497,Tu,19,0
TMCA,32.881417,-117.241052,W,13,13
VAUGN,32.865324,-117.252961,Th,16,13
LIT,32.880495,-117.23385,W,12,43
EBU3B,32.881835,-117.233523,W,13,29
ASANT,32.884082,-117.241912,W,12,86
UREY,32.875569,-117.241055,Th,14,11
TM102,32.881485,-117.23968,W,17,31
CSB,32.880547,-117.239444,M,07,67
SOLIS,32.880931,-117.239798,F,08,218
LEDDN,32.878867,-117.241695,W,16,161
IGPP,32.868349,-117.252952,M,13,8
ASANT,32.884082,-117.241912,Tu,16,92
MANDE,32.877866,-117.239432,W,17,228
BONN,32.875415,-117.240332,W,10,0
RBC,32.884341,-117.240977,W,17,141
PFBH,32.881568,-117.234351,M,13,25
ECON,32.875323,-117.2355,W,09,25
MCGIL,32.879049,-117.242043,M,15,73
APM,32.879039,-117.241028,F,17,50
MAYER,32.875322,-117.24019,Tu,16,0
SSB,32.883965,-117.240439,Tu,12,56
WLH,32.880558,-117.234319,Th,21,109
BRF2,32.87448,-117.234951,W,16,0
BONN,32.875415,-117.240332,Tu,09,0
ECON,32.875323,-117.2355,W,10,25
TM102,32.881485,-117.23968,M,20,40
CMME,32.875561,-117.235448,Tu,10,0
LFFB,32.876682,-117.236868,Th,15,14
RBC,32.884341,-117.240977,Th,15,18
CSB,32.880547,-117.239444,Tu,17,228
SOLIS,32.880931,-117.239798,M,10,302
LIT,32.880495,-117.23385,M,17,50
OTRSN,32.88662,-117.241109,Tu,19,66
EBU1,32.881659,-117.235623,Tu,12,60
HUBBS,32.867457,-117.253423,W,15,32
CENTR,32.877773,-117.237262,Th,10,1363
EBU1,32.881659,-117.235623,Tu,11,60
TM102,32.881485,-117.23968,M,12,33
MTF,32.875608,-117.235497,F,11,0
HSS,32.878391,-117.241665,W,12,300
NSB,32.875274,-117.242808,Th,09,0
GH,32.873717,-117.240975,M,17,354
PETER,32.880013,-117.240351,W,15,605
LIT,32.880495,-117.23385,F,11,43
PCYNH,32.878422,-117.233767,Th,13,536
PACIF,32.87603,-117.242393,F,11,39
MCGIL,32.879049,-117.242043,Th,10,51
WLH,32.880558,-117.234319,M,19,726
ECON,32.875323,-117.2355,M,17,7
RBC,32.884341,-117.240977,Tu,12,202
PETER,32.880013,-117.240351,W,08,474
MAYER,32.875322,-117.24019,Th,14,0
PCYNH,32.878422,-117.233767,W,20,301
CENTR,32.877773,-117.237262,M,08,615
OTRSN,32.88662,-117.241109,F,12,0
BIO,32.876028,-117.242219,F,14,10
WFH,32.886956,-117.241839,Th,15,257
PETER,32.880013,-117.240351,F,09,445
RBC,32.884341,-117.240977,W,20,52
ERCA,32.886146,-117.242029,W,13,9
WFH,32.886956,-117.241839,Tu,10,187
ECON,32.875323,-117.2355,Th,11,23
PCYNH,32.878422,-117.233767,M,19,166
PFBH,32.881568,-117.234351,W,17,55
HSS,32.878391,-117.241665,F,17,4
SERF,32.879664,-117.235105,M,16,5
WLH,32.880558,-117.234319,W,21,155
MNDLR,32.879312,-117.242139,M,15,16
SSB,32.883965,-117.240439,M,15,61
SOLIS,32.880931,-117.239798,F,13,158
MAYER,32.875322,-117.24019,F,16,0
SEQUO,32.882173,-117.240561,W,16,0
CPMC,32.877962,-117.234429,F,10,93
PETER,32.880013,-117.240351,F,14,777
PCYNH,32.878422,-117.233767,Tu,08,482
LEDDN,32.878867,-117.241695,M,14,213
PETER,32.880013,-117.240351,M,10,827
LEDDN,32.878867,-117.241695,Tu,19,168
PFBH,32.881568,-117.234351,F,14,64
PETER,32.880013,-117.240351,Th,13,451
MCGIL,32.879049,-117.242043,W,12,63
WFH,32.886956,-117.241839,M,08,0
OTRSN,32.88662,-117.241109,W,21,0
SEQUO,32.882173,-117.240561,F,15,25
CPMC,32.877962,-117.234429,M,16,26
MAYER,32.875322,-117.24019,M,10,12
SERF,32.879664,-117.235105,W,15,0
MTF,32.875608,-117.235497,Tu,17,0
APM,32.879039,-117.241028,Th,18,209
MYR-A,32.875268,-117.240194,F,16,0
EBU2,32.881243,-117.233615,M,13,6
SOLIS,32.880931,-117.239798,W,11,461
MCC,32.88156,-117.24028,Th,10,0
VAF,32.87918,-117.234138,Th,15,27
NSB,32.875274,-117.242808,Tu,09,0
NIERN,32.868487,-117.251196,M,13,23
WFH,32.886956,-117.241839,Th,20,0
WLH,32.880558,-117.234319,Th,16,830
YORK,32.874554,-117.240005,F,08,98
PFBH,32.881568,-117.234351,Th,14,96
CSB,32.880547,-117.239444,Tu,12,284
MCGIL,32.879049,-117.242043,Tu,13,24
LIT,32.880495,-117.23385,Tu,11,66
PETER,32.880013,-117.240351,Tu,10,674
MCC,32.88156,-117.24028,Tu,14,73
SEQUO,32.882173,-117.240561,Th,11,81
CPMC,32.877962,-117.234429,Tu,18,51
CENTR,32.877773,-117.237262,F,08,571
RBC,32.884341,-117.240977,W,19,52
YORK,32.874554,-117.240005,W,09,210
RBC,32.884341,-117.240977,Tu,19,85
CENTR,32.877773,-117.237262,W,10,1419
HSS,32.878391,-117.241665,M,08,115
SME,32.87989,-117.233139,M,12,31
PCYNH,32.878422,-117.233767,F,10,498
EBU2,32.881243,-117.233615,W,15,69
SME,32.87989,-117.233139,F,16,23
MCC,32.88156,-117.24028,W,14,30
HSS,32.878391,-117.241665,F,08,58
HUBBS,32.867457,-117.253423,W,16,32
LEDDN,32.878867,-117.241695,Th,12,199
APM,32.879039,-117.241028,M,11,101
OTRSN,32.88662,-117.241109,M,08,69
CPMC,32.877962,-117.234429,Th,11,341
HSS,32.878391,-117.241665,M,20,127
WLH,32.880558,-117.234319,F,18,49
SOLIS,32.880931,-117.239798,Tu,10,460
OTRSN,32.88662,-117.241109,W,16,73
MAYER,32.875322,-117.24019,M,09,12
HSS,32.878391,-117.241665,Th,16,286
GH,32.873717,-117.240975,M,19,233
YORK,32.874554,-117.240005,W,21,439
CENTR,32.877773,-117.237262,M,15,1192
APM,32.879039,-117.241028,Tu,10,157
HSS,32.878391,-117.241665,W,18,209
APM,32.879039,-117.241028,Tu,09,221
SSB,32.883965,-117.240439,W,16,21
WFH,32.886956,-117.241839,W,13,0
OTRSN,32.88662,-117.241109,Tu,15,155
WFH,32.886956,-117.241839,F,12,0
CENTR,32.877773,-117.237262,F,12,1427
HSS,32.878391,-117.241665,Th,09,383
TM102,32.881485,-117.23968,Th,14,31
ECON,32.875323,-117.2355,Tu,16,13
HUBBS,32.867457,-117.253423,Th,10,8
WFH,32.886956,-117.241839,Tu,11,214
EBU3B,32.881835,-117.233523,Th,08,15
CSB,32.880547,-117.239444,Tu,20,91
CSB,32.880547,-117.239444,F,09,225
EBU2,32.881243,-117.233615,Tu,12,92
SEQUO,32.882173,-117.240561,Tu,11,72
NSB,32.875274,-117.242808,Th,14,23
RBC,32.884341,-117.240977,M,20,37
OTRSN,32.88662,-117.241109,Th,11,147
LEDDN,32.878867,-117.241695,Tu,10,216
BSB,32.875597,-117.236066,W,10,0
UREY,32.875569,-117.241055,Th,11,20
MAYER,32.875322,-117.24019,W,10,12
WLH,32.880558,-117.234319,Tu,20,248
IGPP,32.868349,-117.252952,F,13,8
RBC,32.884341,-117.240977,F,15,17
PCYNH,32.878422,-117.233767,Th,09,520
YORK,32.874554,-117.240005,Th,15,488
PFBH,32.881568,-117.234351,Tu,17,29
MYR-A,32.875268,-117.240194,Tu,17,0
MNDLR,32.879312,-117.242139,M,13,16
HSS,32.878391,-117.241665,M,16,374
CENTR,32.877773,-117.237262,Th,20,1025
APM,32.879039,-117.241028,Th,17,264
UREY,32.875569,-117.241055,Tu,16,11
SOLIS,32.880931,-117.239798,W,18,440
TM102,32.881485,-117.23968,F,08,23
SME,32.87989,-117.233139,Tu,11,22
EBU3B,32.881835,-117.233523,Tu,14,57
LIT,32.880495,-117.23385,W,15,65
SEQUO,32.882173,-117.240561,Tu,08,0
EBU3B,32.881835,-117.233523,W,16,35
WFH,32.886956,-117.241839,W,18,176
CPMC,32.877962,-117.234429,W,14,28
TM102,32.881485,-117.23968,W,10,39
ASANT,32.884082,-117.241912,Tu,13,27
PETER,32.880013,-117.240351,Tu,19,611
MNDLR,32.879312,-117.242139,M,10,5
WLH,32.880558,-117.234319,W,13,943
CPMC,32.877962,-117.234429,Tu,11,331
PACIF,32.87603,-117.242393,Th,13,22
PCYNH,32.878422,-117.233767,Tu,11,305
RBC,32.884341,-117.240977,W,12,359
PFBH,32.881568,-117.234351,M,16,11
IGPP,32.868349,-117.252952,M,09,5
BONN,32.875415,-117.240332,Th,16,0
SME,32.87989,-117.233139,W,14,44
ASANT,32.884082,-117.241912,W,08,30
NSB,32.875274,-117.242808,M,15,17
SSB,32.883965,-117.240439,Tu,15,62
MCC,32.88156,-117.24028,M,12,22
SSB,32.883965,-117.240439,F,09,0
SOLIS,32.880931,-117.239798,Tu,09,460
SME,32.87989,-117.233139,W,16,25
RBC,32.884341,-117.240977,M,15,93
APM,32.879039,-117.241028,M,18,106
SSRB,32.880687,-117.240153,Tu,15,30
CSB,32.880547,-117.239444,Th,09,150
CSB,32.880547,-117.239444,M,13,133
RBC,32.884341,-117.240977,Th,10,128
CSB,32.880547,-117.239444,W,17,201
LIT,32.880495,-117.23385,M,12,43
EBU2,32.881243,-117.233615,Th,12,82
HSS,32.878391,-117.241665,Tu,12,460
GH,32.873717,-117.240975,F,08,305
MANDE,32.877866,-117.239432,F,19,10
OAR,32.8697,-117.250649,F,16,5
APM,32.879039,-117.241028,M,20,50
ASANT,32.884082,-117.241912,Th,09,20
CSB,32.880547,-117.239444,Th,19,147
HSS,32.878391,-117.241665,W,17,285
SME,32.87989,-117.233139,Tu,08,21
APM,32.879039,-117.241028,Th,16,218
GH,32.873717,-117.240975,M,10,319
VAUGN,32.865324,-117.252961,Tu,10,10
PCYNH,32.878422,-117.233767,Th,18,333
MCGIL,32.879049,-117.242043,Th,15,43
WLH,32.880558,-117.234319,M,14,862
APM,32.879039,-117.241028,Tu,19,212
WLH,32.880558,-117.234319,F,21,8
CENTR,32.877773,-117.237262,Th,15,1702
GH,32.873717,-117.240975,F,22,2
PCYNH,32.878422,-117.233767,W,15,507
SSB,32.883965,-117.240439,Th,16,39
APM,32.879039,-117.241028,W,16,95
CSB,32.880547,-117.239444,Th,17,239
GH,32.873717,-117.240975,W,10,327
PACIF,32.87603,-117.242393,Tu,14,22
WFH,32.886956,-117.241839,Tu,18,162
EBU3B,32.881835,-117.233523,M,18,4
YORK,32.874554,-117.240005,Tu,15,525
YORK,32.874554,-117.240005,F,13,313
OTRSN,32.88662,-117.241109,F,15,0
BIO,32.876028,-117.242219,F,13,10
LIT,32.880495,-117.23385,Th,12,62
OTRSN,32.88662,-117.241109,Th,18,25
VAF,32.87918,-117.234138,W,13,35
ERCA,32.886146,-117.242029,W,14,9
WFH,32.886956,-117.241839,Tu,08,117
PCYNH,32.878422,-117.233767,M,12,525
PFBH,32.881568,-117.234351,W,12,48
HSS,32.878391,-117.241665,F,12,314
MCGIL,32.879049,-117.242043,F,15,43
LFFB,32.876682,-117.236868,Th,12,17
CSB,32.880547,-117.239444,Th,18,239
BONN,32.875415,-117.240332,Th,09,0
SEQUO,32.882173,-117.240561,W,11,93
PRICE,32.879733,-117.236191,W,13,475
LIT,32.880495,-117.23385,W,16,27
MANDE,32.877866,-117.239432,Th,08,155
CSB,32.880547,-117.239444,Tu,18,191
SPIES,32.869081,-117.251015,Th,12,11
VAUGN,32.865324,-117.252961,Th,12,20
GH,32.873717,-117.240975,Tu,17,350
LEDDN,32.878867,-117.241695,M,13,218
PETER,32.880013,-117.240351,M,15,591
SOLIS,32.880931,-117.239798,Th,20,51
CPMC,32.877962,-117.234429,F,09,30
GH,32.873717,-117.240975,Tu,08,271
ASANT,32.884082,-117.241912,W,16,62
PFBH,32.881568,-117.234351,F,11,62
LEDDN,32.878867,-117.241695,W,12,195
TMCA,32.881417,-117.241052,Tu,17,25
PETER,32.880013,-117.240351,Th,18,604
GH,32.873717,-117.240975,M,20,2
MCGIL,32.879049,-117.242043,W,17,32
MANDE,32.877866,-117.239432,W,13,322
TM102,32.881485,-117.23968,F,13,23
MET,32.875344,-117.234821,Tu,13,0
MANDE,32.877866,-117.239432,W,08,110
PCYNH,32.878422,-117.233767,M,08,262
CPMC,32.877962,-117.234429,M,13,35
MCGIL,32.879049,-117.242043,M,11,58
EBU3B,32.881835,-117.233523,Th,09,30
EBU2,32.881243,-117.233615,F,14,85
VAF,32.87918,-117.234138,Th,10,9
TM102,32.881485,-117.23968,M,08,27
WLH,32.880558,-117.234319,Th,19,248
MANDE,32.877866,-117.239432,Th,13,311
SOLIS,32.880931,-117.239798,M,14,51
CICC,32.885032,-117.241292,Tu,12,243
BONN,32.875415,-117.240332,F,10,0
MCGIL,32.879049,-117.242043,Tu,16,52
MANDE,32.877866,-117.239432,F,10,264
TM102,32.881485,-117.23968,M,16,24
YORK,32.874554,-117.240005,M,19,16
PETER,32.880013,-117.240351,W,11,419
PCYNH,32.878422,-117.233767,Th,17,425
HSS,32.878391,-117.241665,M,18,214
ECON,32.875323,-117.2355,M,13,25
MNDLR,32.879312,-117.242139,W,15,13
CENTR,32.877773,-117.237262,W,15,1262
WLH,32.880558,-117.234319,Tu,10,827
EBU1,32.881659,-117.235623,Th,11,60
SME,32.87989,-117.233139,F,13,20
LIT,32.880495,-117.23385,F,09,49
LEDDN,32.878867,-117.241695,Th,15,175
MAYER,32.875322,-117.24019,Th,10,22
CSB,32.880547,-117.239444,Th,20,91
EBU3B,32.881835,-117.233523,M,11,247
SOLIS,32.880931,-117.239798,W,20,106
TM102,32.881485,-117.23968,Tu,18,32
CSB,32.880547,-117.239444,F,13,239
NSB,32.875274,-117.242808,F,08,38
MYR-A,32.875268,-117.240194,Th,18,0
NSB,32.875274,-117.242808,F,12,41
SPIES,32.869081,-117.251015,W,10,1
MNDLR,32.879312,-117.242139,W,16,13
VAF,32.87918,-117.234138,M,15,8
GH,32.873717,-117.240975,F,10,337
NSB,32.875274,-117.242808,W,18,19
ECON,32.875323,-117.2355,W,16,18
SSB,32.883965,-117.240439,W,13,85
RBC,32.884341,-117.240977,W,08,15
OTRSN,32.88662,-117.241109,Tu,10,129
GH,32.873717,-117.240975,Th,20,2
EBU3B,32.881835,-117.233523,Th,16,30
TM102,32.881485,-117.23968,Th,11,37
MTF,32.875608,-117.235497,W,16,1
HSS,32.878391,-117.241665,M,13,304
OTRSN,32.88662,-117.241109,W,08,69
ECON,32.875323,-117.2355,Tu,11,23
BIO,32.876028,-117.242219,Tu,18,0
EBU3B,32.881835,-117.233523,F,15,57
SOLIS,32.880931,-117.239798,F,17,32
MAYER,32.875322,-117.24019,F,12,0
SOLIS,32.880931,-117.239798,M,21,41
BRF2,32.87448,-117.234951,Tu,10,0
VAF,32.87918,-117.234138,W,09,24
SEQUO,32.882173,-117.240561,Tu,16,42
PETER,32.880013,-117.240351,F,10,827
MTF,32.875608,-117.235497,M,11,0
PRICE,32.879733,-117.236191,M,10,463
GH,32.873717,-117.240975,F,20,2
OTRSN,32.88662,-117.241109,Th,16,131
ERCA,32.886146,-117.242029,M,13,30
MAYER,32.875322,-117.24019,W,15,0
MYR-A,32.875268,-117.240194,M,11,28
NSB,32.875274,-117.242808,Tu,16,0
OTRSN,32.88662,-117.241109,M,21,0
MANDE,32.877866,-117.239432,M,09,238
MYR-A,32.875268,-117.240194,Tu,12,54
MANDE,32.877866,-117.239432,M,12,289
WLH,32.880558,-117.234319,W,08,698
MCGIL,32.879049,-117.242043,M,18,18
EBU1,32.881659,-117.235623,F,12,25
RBC,32.884341,-117.240977,Tu,09,150
CSB,32.880547,-117.239444,Th,11,199
MYR-A,32.875268,-117.240194,F,12,0
SOLIS,32.880931,-117.239798,W,15,283
MCC,32.88156,-117.24028,Th,14,72
EBU3B,32.881835,-117.233523,Tu,11,76
SME,32.87989,-117.233139,W,15,44
LIT,32.880495,-117.23385,W,18,23
WLH,32.880558,-117.234319,Th,12,979
SEQUO,32.882173,-117.240561,M,15,28
CPMC,32.877962,-117.234429,W,11,133
CSB,32.880547,-117.239444,M,09,76
MANDE,32.877866,-117.239432,Th,15,333
OAR,32.8697,-117.250649,F,15,5
LIT,32.880495,-117.23385,Tu,15,35
PETER,32.880013,-117.240351,Tu,14,628
MYR-A,32.875268,-117.240194,W,14,34
MCC,32.88156,-117.24028,Tu,10,13
SEQUO,32.882173,-117.240561,Th,15,19
SSRB,32.880687,-117.240153,Th,15,19
WLH,32.880558,-117.234319,W,16,899
YORK,32.874554,-117.240005,M,10,168
WFH,32.886956,-117.241839,M,12,0
PCYNH,32.878422,-117.233767,Tu,14,509
VAUGN,32.865324,-117.252961,F,16,5
BONN,32.875415,-117.240332,Th,13,0
LEDDN,32.878867,-117.241695,W,08,211
SME,32.87989,-117.233139,M,16,47
PCYNH,32.878422,-117.233767,F,14,463
WLH,32.880558,-117.234319,W,07,22
NSB,32.875274,-117.242808,M,10,0
EBU1,32.881659,-117.235623,Th,18,43
EBU2,32.881243,-117.233615,W,11,113
ASANT,32.884082,-117.241912,M,15,31
RECGM,32.876838,-117.241279,M,20,97
RBC,32.884341,-117.240977,M,18,178
APM,32.879039,-117.241028,M,15,71
OTRSN,32.88662,-117.241109,M,16,73
CENTR,32.877773,-117.237262,Tu,15,1711
CPMC,32.877962,-117.234429,Th,15,96
TM102,32.881485,-117.23968,Tu,11,37
EBU2,32.881243,-117.233615,Th,15,117
EBU1,32.881659,-117.235623,Tu,18,43
HSS,32.878391,-117.241665,Tu,19,41
OAR,32.8697,-117.250649,Tu,12,4
WLH,32.880558,-117.234319,M,21,340
WLH,32.880558,-117.234319,F,14,798
OTRSN,32.88662,-117.241109,W,12,121
HSS,32.878391,-117.241665,Th,12,444
GH,32.873717,-117.240975,F,19,2
VAUGN,32.865324,-117.252961,Tu,15,50
CENTR,32.877773,-117.237262,M,11,1386
SOLIS,32.880931,-117.239798,Th,10,460
WLH,32.880558,-117.234319,M,13,879
HUBBS,32.867457,-117.253423,Tu,16,12
NSB,32.875274,-117.242808,W,11,0
YORK,32.874554,-117.240005,W,13,298
PCYNH,32.878422,-117.233767,W,12,525
SSB,32.883965,-117.240439,Th,13,31
APM,32.879039,-117.241028,Tu,20,188
APM,32.879039,-117.241028,W,13,76
WFH,32.886956,-117.241839,F,16,0
BIO,32.876028,-117.242219,Th,10,0
CENTR,32.877773,-117.237262,F,16,1104
MANDE,32.877866,-117.239432,Tu,09,227
OAR,32.8697,-117.250649,Th,14,7
BIO,32.876028,-117.242219,Tu,11,0
EBU2,32.881243,-117.233615,Tu,16,65
YORK,32.874554,-117.240005,Tu,10,565
YORK,32.874554,-117.240005,F,16,50
BONN,32.875415,-117.240332,Tu,17,0
NSB,32.875274,-117.242808,Th,10,0
LEDDN,32.878867,-117.241695,F,09,195
LEDDN,32.878867,-117.241695,F,13,218
LIT,32.880495,-117.23385,Th,15,35
LEDDN,32.878867,-117.241695,Tu,14,175
CSB,32.880547,-117.239444,W,09,168
VAF,32.87918,-117.234138,Tu,12,27
PRICE,32.879733,-117.236191,F,13,475
GH,32.873717,-117.240975,Th,09,427
SSB,32.883965,-117.240439,F,13,0
YORK,32.874554,-117.240005,Th,19,38
NIERN,32.868487,-117.251196,W,10,8
WFH,32.886956,-117.241839,F,08,0
LEDDN,32.878867,-117.241695,F,10,199
MCGIL,32.879049,-117.242043,F,10,85
CICC,32.885032,-117.241292,Th,13,0
ASANT,32.884082,-117.241912,Th,12,32
GH,32.873717,-117.240975,Tu,22,2
BSB,32.875597,-117.236066,Th,17,18
TMCA,32.881417,-117.241052,W,10,18
RBC,32.884341,-117.240977,Th,18,54
